feature_name,importance,cumulative_importance
ZNF740_283337,0.04545164475602767,0.04545164475602767
cg16317459,0.044981345444150535,0.0904329902001782
BFSP1_631,0.03611166227332071,0.12654465247349891
ADAM15_8751,0.03336362507616609,0.159908277549665
SC5D_6309,0.027597140856511257,0.18750541840617624
SLC39A1_27173,0.02713529084067451,0.21464070924685075
CCDC173_129881,0.02566799141062198,0.24030870065747273
cg17985646,0.022667417687514752,0.26297611834498746
LOC253724_253724,0.022569556740715944,0.2855456750857034
cg22710065,0.022388670905598533,0.3079343459913019
HEPHL1_341208,0.02198753690423559,0.32992188289553753
cg08195943,0.0219584443150973,0.35188032721063484
cg09272225,0.020499632040417985,0.37237995925105283
HMGCS1_3157,0.020268371424332094,0.3926483306753849
cg14703224,0.016943888413199833,0.40959221908858473
GANC_2595,0.01356335553190466,0.4231555746204894
cg05505803,0.013539982050848717,0.43669555667133814
ICA1L_130026,0.013532272607929366,0.4502278292792675
GGA2_23062,0.013431595453176225,0.46365942473244376
PRKAB1_5564,0.012888667575403027,0.4765480923078468
SULT1B1_27284,0.012504589855827763,0.48905268216367453
cg04688828,0.012138233945489739,0.5011909161091642
SARM1_23098,0.011981875461477937,0.5131727915706421
CTNNBIP1_56998,0.011703228294636693,0.5248760198652788
FIBCD1_84929,0.011608399965331138,0.5364844198306099
ZFP14_57677,0.011569381447014446,0.5480538012776244
CYP8B1_1582,0.011167387045582391,0.5592211883232068
CRTC1_23373,0.011056333124753369,0.5702775214479602
ST6GAL1_6480,0.01099111376622808,0.5812686352141883
KRT23_25984,0.010975099996724646,0.5922437352109129
MTRES1_51250,0.010969537110895156,0.603213272321808
TRMT10B_158234,0.010890824032761431,0.6141040963545694
PLAAT1_57110,0.010821551634313689,0.6249256479888831
PGD_5226,0.010712108012890902,0.635637756001774
PRKAG3_53632,0.010667481285145037,0.646305237286919
TLE3_7090,0.010603684156567764,0.6569089214434868
S100A8_6279,0.010545375752083886,0.6674542971955707
CHERP_10523,0.010530908017981871,0.6779852052135525
NPPB_4879,0.010360625466146878,0.6883458306796995
C12orf76_400073,0.010330247214645021,0.6986760778943445
cg18860954,0.010295686858946992,0.7089717647532915
INSIG2_51141,0.010251271506319937,0.7192230362596115
PCYT1A_5130,0.010173833590308053,0.7293968698499196
ATP6V1G2_534,0.010075253582982904,0.7394721234329025
cg12965553,0.01003872671763957,0.7495108501505421
ATG4D_84971,0.009999821020412707,0.7595106711709548
MSTO1_55154,0.00988122766586063,0.7693918988368155
ZNF875_284459,0.00982976180390131,0.7792216606407167
SLC24A4_123041,0.009754210645878836,0.7889758712865955
cg16325777,0.009708140184955168,0.7986840114715507
CNTRL_11064,0.009618221723696955,0.8083022331952476
PSMD6_9861,0.009558385940156877,0.8178606191354045
cg11609571,0.00955730238276187,0.8274179215181664
LSG1_55341,0.009421789141796926,0.8368397106599633
CYSLTR1_10800,0.009226971962043196,0.8460666826220065
GSTA5_221357,0.009220450084737245,0.8552871327067437
SPINT1_6692,0.009013231991919916,0.8643003646986637
cg08949339,0.00897643675588988,0.8732768014545536
GGA3_23163,0.008917918189969837,0.8821947196445233
SOHLH2_54937,0.008900156163692765,0.8910948758082161
cg01824349,0.008812517402326745,0.8999073932105428
EFCAB2_84288,0.008761395834253055,0.9086687890447959
ATG10_83734,0.008755739812180245,0.9174245288569761
EHD1_10938,0.008745420896596611,0.9261699497535727
NECTIN1_5818,0.008697264478710616,0.9348672142322834
AKR1B10_57016,0.008697072453227733,0.9435642866855111
C19orf53_28974,0.008597253850313596,0.9521615405358247
SHCBP1_79801,0.008516756894668036,0.9606782974304927
C11orf65_160140,0.008449678787269193,0.9691279762177619
RBFA_79863,0.008262525768549694,0.9773905019863116
ZNF175_7728,0.008032885304536759,0.9854233872908483
cg24666702,0.007780600091850729,0.9932039873826991
SIK3_23387,0.006796012617300859,1.0
