feature_name,importance,cumulative_importance
cg25253677,0.05075339046089035,0.05075339046089035
cg10648670,0.03178904690995847,0.08254243737084882
cg24520381,0.023705273668021942,0.10624771103887076
cg01824349,0.021587379294155693,0.12783509033302645
cg03225210,0.018718789724432725,0.14655388005745917
cg15095602,0.017975775481148135,0.16452965553860732
cg07821427,0.017722042536596684,0.182251698075204
cg26488009,0.016298574781276283,0.19855027285648028
cg06860721,0.01616898312580075,0.21471925598228103
cg25235766,0.01551574906951823,0.23023500505179925
cg02511231,0.015402202787182791,0.24563720783898205
cg14598327,0.014797382350343091,0.26043459018932513
cg04064254,0.014485096182732846,0.274919686372058
cg11121969,0.013411666178554394,0.2883313525506124
cg12662660,0.011886151795219376,0.3002175043458318
cg07308293,0.011485695668685314,0.31170320001451707
cg12697139,0.010283290259241488,0.32198649027375853
cg18334734,0.010076545419639902,0.33206303569339846
cg23097558,0.010074486866894187,0.3421375225602926
cg07161369,0.010013511880269192,0.3521510344405618
cg21031345,0.009857989671534726,0.3620090241120965
cg27288226,0.009744278416835131,0.37175330252893163
cg24748746,0.009722421023313962,0.38147572355224557
cg20434666,0.009721571584735583,0.39119729513698115
cg13546935,0.009360247357810934,0.4005575424947921
cg07957294,0.009165263332903564,0.40972280582769566
cg04923174,0.008755376701755031,0.4184781825294507
cg11097433,0.008186953640138344,0.426665136169589
cg02309655,0.008087904118803963,0.43475304028839296
cg04110601,0.008034836242051657,0.4427878765304446
cg15948536,0.008001094306832436,0.45078897083727704
cg26212328,0.00770607681152255,0.45849504764879956
cg14421860,0.00766018100226459,0.4661552286510641
cg11767442,0.007481609422864127,0.47363683807392826
cg16541998,0.007220965099827478,0.48085780317375576
cg21266698,0.006997710696429549,0.48785551387018533
cg17227466,0.006868713053950602,0.4947242269241359
cg05834895,0.006848356416035679,0.5015725833401716
cg19239199,0.006728569671825674,0.5083011530119973
cg19113326,0.006490935247245748,0.514792088259243
cg07143532,0.006455617933750694,0.5212477061929938
cg05882680,0.006446814402811829,0.5276945205958056
cg05090759,0.006284873537018673,0.5339793941328242
cg13591352,0.006110412650294353,0.5400898067831186
cg22710065,0.006036725150575392,0.546126531933694
cg11975793,0.006025292401863544,0.5521518243355575
cg26246928,0.005978447101416652,0.5581302714369742
cg17510056,0.005966429705786088,0.5640967011427603
cg19116912,0.005962771319529257,0.5700594724622896
cg14703224,0.0059300685370657314,0.5759895409993553
cg13894535,0.005707878788182472,0.5816974197875378
cg01959562,0.005649548608460131,0.5873469683959979
cg19910780,0.005541692637687852,0.5928886610336858
cg21490751,0.005539441843630066,0.5984281028773158
cg22027433,0.00543771786868062,0.6038658207459965
cg18956481,0.005253615082224374,0.6091194358282208
cg14998713,0.005236155771495526,0.6143555915997163
cg13621679,0.00501329286302836,0.6193688844627446
