feature_name,importance,cumulative_importance
cg18537730,0.053829798294075054,0.053829798294075054
cg26898376,0.04289609141999513,0.09672588971407019
cg06733903,0.042025658812521,0.1387515485265912
cg00929798,0.037517356071060395,0.1762689045976516
cg00509996,0.0342376860910993,0.21050659068875088
cg22340475,0.03025294391811943,0.2407595346068703
cg09527680,0.0299215329788477,0.270681067585718
cg07682578,0.027902269571149784,0.2985833371568678
cg21827674,0.026849614011586996,0.3254329511684548
cg07317616,0.025425050593574396,0.3508580017620292
cg00036011,0.023979556826212844,0.374837558588242
cg15227848,0.023507954903656612,0.3983455134918986
cg07129523,0.022821459461078136,0.4211669729529768
cg23834919,0.02195502005404836,0.44312199300702515
cg07819944,0.02186531798017038,0.46498731098719553
cg21140898,0.021562710852483,0.48655002183967855
cg13100118,0.021253359454239812,0.5078033812939183
cg05703053,0.021062256807123182,0.5288656381010415
cg13943217,0.020886121532761794,0.5497517596338033
cg17842918,0.02056051213159677,0.5703122717654001
cg16136098,0.020527824353670922,0.5908400961190711
cg13663116,0.020401893855895737,0.6112419899749668
cg12297774,0.020316336335538747,0.6315583263105056
cg24911113,0.020247371100360158,0.6518056974108657
cg07488417,0.020089667540359114,0.6718953649512248
cg27633530,0.020018298243287637,0.6919136631945124
cg24336989,0.019716233265976622,0.711629896460489
cg05269938,0.019636390570608075,0.7312662870310971
cg25295727,0.019434598800800264,0.7507008858318973
cg12910797,0.01902276694635039,0.7697236527782477
cg17890940,0.018971771566149338,0.7886954243443971
cg10451078,0.018629689678676956,0.807325114023074
cg16909408,0.01810621339238852,0.8254313274154625
cg24039631,0.018042104918044952,0.8434734323335075
cg16221927,0.01719303402876649,0.860666466362274
cg21436572,0.017030167648467192,0.8776966340107412
cg01758799,0.01670143153769156,0.8943980655484327
cg17609931,0.01667701200311783,0.9110750775515506
cg06246199,0.016049473164741642,0.9271245507162922
cg16865953,0.01570458609156613,0.9428291368078583
cg13998712,0.01468385690698459,0.9575129937148429
cg22022580,0.014672316938499198,0.9721853106533421
cg02344833,0.014461705948123045,0.9866470166014651
cg23271099,0.013352983398534657,0.9999999999999998
