feature_name,importance,cumulative_importance
PWWP2A_114825,0.04092354342691997,0.04092354342691997
SPIN2A_54466,0.036706391513561705,0.07762993494048168
PLA2G4A_5321,0.024295459850405588,0.10192539479088726
KANSL3_55683,0.021519424557580914,0.12344481934846818
FCGR1A_2209,0.019930588245050264,0.14337540759351844
DDIT4_54541,0.019155169499320755,0.1625305770928392
cg25232043,0.018738515481411862,0.18126909257425106
cg25784136,0.01814155078370894,0.19941064335796
MVP_9961,0.0172909831665262,0.21670162652448619
RPP38-DT_221060,0.016855604936989944,0.23355723146147614
cg04286455,0.016505370708148243,0.2500626021696244
KANSL1L_151050,0.01629584269000777,0.26635844485963217
cg07376381,0.015952355962624114,0.2823108008222563
cg26134895,0.015657068569955666,0.297967869392212
YBX2_51087,0.015487324951388041,0.31345519434360003
LOC284232_284232,0.015265485270015085,0.3287206796136151
TAGLN2_8407,0.01525331709476191,0.34397399670837703
RNF19A_25897,0.014726151531195414,0.3587001482395724
MAP4K1_11184,0.014706680809897038,0.3734068290494694
cg16846069,0.014494756650118675,0.3879015856995881
cg26860935,0.014356177173013613,0.40225776287260173
cg04085076,0.014241660259185801,0.41649942313178756
cg10909185,0.014188489081347273,0.43068791221313485
PDE7B_27115,0.01411021008230933,0.4447981222954442
PALM2_114299,0.01404721621050317,0.45884533850594733
CDH12_1010,0.01394106306399074,0.47278640156993806
C1QTNF3_114899,0.013856915614115095,0.4866433171840532
GEMIN7_79760,0.013311181392861807,0.499954498576915
cg11945372,0.013270946253404692,0.5132254448303197
hsa-let-7f-1,0.013228339102597714,0.5264537839329174
CN5H6.4_150384,0.013182600727876517,0.5396363846607939
cg12403698,0.013182570803556762,0.5528189554643507
cg05776053,0.013025733144411364,0.565844688608762
HYLS1_219844,0.012930656964523583,0.5787753455732856
cg14143326,0.012678700357104571,0.5914540459303902
POU5F2_134187,0.012660875693291907,0.6041149216236821
cg20996561,0.012607801676448665,0.6167227233001308
cg19053239,0.012446223803095693,0.6291689471032265
cg22840852,0.012426362967294845,0.6415953100705213
HCAR1_27198,0.012246526734140171,0.6538418368046615
cg07604651,0.01189311179276513,0.6657349485974265
ANKRD19P_138649,0.011644056938667324,0.6773790055360939
FAM241A_132720,0.01156182431060261,0.6889408298466965
cg10152449,0.01147088004274204,0.7004117098894385
cg19738121,0.011468789895794168,0.7118804997852326
INSL3_3640,0.011370668641088962,0.7232511684263215
LGR4_55366,0.011204929887049537,0.7344560983133711
cg22873661,0.011062726985545881,0.745518825298917
ITLN1_55600,0.010992285397361572,0.7565111106962785
hsa-mir-3605,0.010883109747242884,0.7673942204435215
TUBGCP3_10426,0.01085999917605835,0.7782542196195799
GUSBP2_387036,0.010812530574823183,0.7890667501944031
SCARNA9L_100158262,0.010761130538794919,0.799827880733198
STAMBPL1_57559,0.010521645414698367,0.8103495261478963
cg02286380,0.010471870684777923,0.8208213968326743
RPL26_6154,0.010451000065063307,0.8312723968977376
CTH_1491,0.010443133372880014,0.8417155302706176
CBR1_873,0.010400262909274342,0.852115793179892
cg07220922,0.009985058727143448,0.8621008519070354
cg13552742,0.009983798755585851,0.8720846506626213
ARID2_196528,0.009882541538175565,0.8819671922007969
MISP_126353,0.009707748031696464,0.8916749402324934
cg23248424,0.009663156028303593,0.901338096260797
PRB1_5542,0.0096427553501604,0.9109808516109573
PLCD3_113026,0.00962022967355515,0.9206010812845125
cg05163329,0.009500238909024034,0.9301013201935365
cg16559275,0.009467141778519757,0.9395684619720562
BEND3_57673,0.009462910686991973,0.9490313726590482
cg26382679,0.009409059108867137,0.9584404317679154
SLC22A20P_440044,0.009257870183116256,0.9676983019510317
UBOX5_22888,0.009054291850694535,0.9767525938017262
cg00588621,0.008404794866357788,0.985157388668084
cg06712674,0.00792885271131912,0.9930862413794032
cg09652086,0.00691375862059706,1.0000000000000002
