feature_name,importance,cumulative_importance
cg27342837,0.06575396854601127,0.06575396854601127
cg15143268,0.06181964796730536,0.12757361651331664
cg06720017,0.041784518282677985,0.16935813479599462
cg06065657,0.03907020513705718,0.20842833993305182
cg24536782,0.03814538881243716,0.246573728745489
cg17393267,0.02759879433938666,0.27417252308487566
cg15048660,0.02555393468224107,0.2997264577671167
cg20642710,0.023550604116236478,0.3232770618833532
cg26436330,0.022756022567343517,0.3460330844506967
cg17603288,0.022575908236853997,0.3686089926875507
cg19963025,0.0225676155766045,0.39117660826415523
cg07969984,0.022164903645737102,0.4133415119098923
cg12380339,0.02197150408268731,0.43531301599257965
cg04318704,0.020998504389785032,0.45631152038236467
cg25807487,0.02051841712657128,0.47682993750893593
cg18114671,0.020440061689729585,0.4972699991986655
cg22338567,0.020385831931830623,0.5176558311304961
cg06746426,0.020318709315465783,0.5379745404459618
cg04414720,0.02021660701467022,0.558191147460632
cg20663376,0.020127011227450028,0.578318158688082
cg07777652,0.020062004581700876,0.5983801632697829
cg24693551,0.01976095938603577,0.6181411226558187
cg07241660,0.01940526282091014,0.6375463854767288
cg18495484,0.019382147740859633,0.6569285332175885
cg27113440,0.019372795112295605,0.6763013283298841
cg24728180,0.019286766738969428,0.6955880950688536
cg18320766,0.019258979686372534,0.7148470747552261
cg02132702,0.01915168602751049,0.7339987607827366
cg23326728,0.018985176323834885,0.7529839371065715
cg23365801,0.018891557205352173,0.7718754943119237
cg04283162,0.01876580807663884,0.7906413023885626
cg03932723,0.018599687409192663,0.8092409897977553
cg22032706,0.018401269262392928,0.8276422590601482
cg09672452,0.018208789323200386,0.8458510483833486
cg11142826,0.01806282991901054,0.8639138783023591
cg04562138,0.01805168202336426,0.8819655603257234
cg08224646,0.01794381787178033,0.8999093781975037
cg25197181,0.01791545801672238,0.9178248362142261
cg10569615,0.017719140121248676,0.9355439763354747
cg26281453,0.01734789840813597,0.9528918747436107
cg06954720,0.017020067927558405,0.9699119426711691
cg10450897,0.015620046690954896,0.9855319893621239
cg00369811,0.014468010637875941,0.9999999999999999
