feature_name,importance,cumulative_importance
ZNF404_342908,0.02788073923762902,0.02788073923762902
ZNF777_27153,0.02367874656941219,0.051559485807041214
cg22020227,0.02019090359772562,0.07175038940476683
cg21869956,0.015606845401295479,0.0873572348060623
cg18958844,0.013129638543173736,0.10048687334923605
cg27577972,0.01255807319192491,0.11304494654116096
PER3_8863,0.011575910034137684,0.12462085657529864
cg18883476,0.011252072165175049,0.1358729287404737
cg19570154,0.010808644990619272,0.14668157373109295
cg14425468,0.010447969940420142,0.15712954367151308
cg12771187,0.010198315957395343,0.16732785962890842
PRH2_5555,0.009915862468085778,0.1772437220969942
cg01973920,0.009638661141924241,0.18688238323891845
cg22337605,0.009379914308557275,0.19626229754747573
RHBDF1_64285,0.009129185152824027,0.20539148270029975
TXNDC5_81567,0.009024102779178768,0.2144155854794785
cg07149772,0.008815285693730041,0.22323087117320856
?_553137,0.008638599173289793,0.23186947034649835
cg25536787,0.008496490884498437,0.2403659612309968
FIS1_51024,0.008445257791091444,0.24881121902208825
CD274_29126,0.008345095323600248,0.2571563143456885
ALG6_29929,0.008337048693233968,0.26549336303892246
PRSS33_260429,0.008112765762397195,0.2736061288013196
cg18072814,0.007800332320841703,0.28140646112216133
MPZL1_9019,0.007694565671483468,0.2891010267936448
PCP4_5121,0.007685781976158911,0.29678680876980373
cg18952796,0.007339178804980932,0.30412598757478465
SAMD9_54809,0.007324023677379683,0.3114500112521643
TNFRSF10B_8795,0.006989276960294195,0.31843928821245854
cg19587226,0.006845238320407675,0.3252845265328662
COL22A1_169044,0.006828817128666185,0.3321133436615324
TMEM145_284339,0.006808458280954921,0.33892180194248733
cg26361436,0.00672738190060238,0.34564918384308974
DZIP1L_199221,0.006609368963302629,0.35225855280639234
cg23602092,0.00645451950676718,0.3587130723131595
cg03498081,0.006180641338475941,0.3648937136516355
cg22555539,0.005720560515401839,0.3706142741670373
ZNF217_7764,0.005512699024281996,0.37612697319131927
STYX_6815,0.005459525004123002,0.38158649819544227
cg02927519,0.005411993711960056,0.3869984919074023
FBXO39_162517,0.005291548577171541,0.3922900404845739
cg06776256,0.005232988464588736,0.39752302894916264
cg10244364,0.005228262723602699,0.40275129167276535
cg23523215,0.005185960854788483,0.40793725252755386
cg11697226,0.005072404720513262,0.4130096572480671
cg19414967,0.005002433375669078,0.4180120906237362
GALNT10_55568,0.0049689240698862205,0.42298101469362237
WEE1_7465,0.004946190019972169,0.4279272047135945
GCAT_23464,0.004840890300419013,0.43276809501401353
DUOXA1_90527,0.004826446835861137,0.4375945418498747
cg10059484,0.0048080671169357546,0.44240260896681044
DHRS12_79758,0.004767744298678776,0.4471703532654892
LETM1_3954,0.004717524205244546,0.4518878774707338
NEK8_284086,0.004654240630316812,0.4565421181010506
cg14064694,0.004631882098032581,0.46117400019908317
cg02245004,0.004564397011127163,0.4657383972102103
hsa-mir-1295a,0.004522657363167404,0.47026105457337775
ADGRE5_976,0.004495932092021233,0.474756986665399
FKBP11_51303,0.00440794920006527,0.47916493586546427
cg08146483,0.004287300943983818,0.4834522368094481
RASGEF1B_153020,0.004197650884884053,0.48764988769433215
cg01580044,0.00415939029349005,0.4918092779878222
CD70_970,0.004140683414932814,0.495949961402755
cg13246235,0.004107366063763709,0.5000573274665187
cg05551068,0.0040704849911916575,0.5041278124577103
ACTR10_55860,0.004037229698382922,0.5081650421560933
BCL2L11_10018,0.003960812451603135,0.5121258546076964
CLPTM1_1209,0.0039449679766420664,0.5160708225843385
cg24567694,0.003901003420254553,0.519971826004593
CRIP3_401262,0.003891805515651595,0.5238636315202446
cg04136922,0.003868951505909341,0.527732583026154
DNMBP_23268,0.003844535508799031,0.531577118534953
SLITRK5_26050,0.003815122234716349,0.5353922407696694
RSPO3_84870,0.0038018264966508046,0.5391940672663202
cg17820591,0.0037884855427332696,0.5429825528090535
GTF2H5_404672,0.0037109695266221896,0.5466935223356757
cg19111999,0.0037103568469034343,0.5504038791825792
cg11410023,0.003677962610100582,0.5540818417926797
cg23252902,0.0036686879906864785,0.5577505297833661
ZNF786_136051,0.003653634033319953,0.5614041638166861
cg02772935,0.0036092861211412986,0.5650134499378274
SPIB_6689,0.003587773597211184,0.5686012235350386
cg00633473,0.003555602191193974,0.5721568257262326
cg04141796,0.0034597515701000336,0.5756165772963326
cg14623989,0.0034410652322594687,0.5790576425285922
INA_9118,0.003392005083570098,0.5824496476121622
KHDRBS2_202559,0.0033500013666169586,0.5857996489787792
cg00089945,0.003337862728485657,0.5891375117072649
cg12191938,0.0033327634006259615,0.5924702751078909
cg05989533,0.003293394577808122,0.5957636696856989
FRG2C_100288801,0.0032733626887530044,0.5990370323744519
cg15811515,0.0032702556675882396,0.6023072880420401
RERGL_79785,0.003264101507829166,0.6055713895498693
SNORA5C_677796,0.0032563463744208604,0.6088277359242902
ERBB3_2065,0.003235848538703067,0.6120635844629932
cg18637459,0.0032231619453947018,0.615286746408388
cg21027526,0.003209341798464765,0.6184960882068528
cg23724117,0.0031900365212502355,0.621686124728103
cg14553243,0.0031460698148688708,0.6248321945429719
TMEM71_137835,0.0030869862251315006,0.6279191807681034
CDKN2B_1030,0.0030505832331768133,0.6309697640012802
cg19310148,0.0029735983874715224,0.6339433623887518
cg01075805,0.0029714872063357958,0.6369148495950876
CCDC85A_114800,0.002966812806712691,0.6398816624018003
cg15536947,0.0029576104833780696,0.6428392728851784
cg03103888,0.0029541352392910987,0.6457934081244695
cg09703323,0.002936907962969769,0.6487303160874393
HS3ST3B1_9953,0.0029210957509800584,0.6516514118384193
ZBTB21_49854,0.0029119111145095174,0.6545633229529288
cg18975416,0.002859478784412615,0.6574228017373415
cg21205978,0.0028121876380178003,0.6602349893753593
cg12276768,0.0027713694324555853,0.6630063588078149
SLAMF6_114836,0.0027645853944637446,0.6657709442022787
cg21082868,0.0027410015708641934,0.6685119457731429
FBXO4_26272,0.0027019889592589945,0.6712139347324019
PITX1_5307,0.0026973056284878847,0.6739112403608898
CXCL12_6387,0.0026704684561682348,0.676581708817058
cg04211581,0.0026672995358533614,0.6792490083529114
cg26812411,0.002623602678424872,0.6818726110313362
cg14036830,0.00262211767034051,0.6844947287016767
cg07210840,0.0026064897753154386,0.6871012184769921
SPATA33_124045,0.0026059603805599165,0.6897071788575521
cg22890130,0.002515506166584388,0.6922226850241364
cg05140069,0.0024986048295129923,0.6947212898536494
cg17664128,0.0024647317267118885,0.6971860215803614
EFHB_151651,0.0024539035684954078,0.6996399251488568
cg15579148,0.0023990859232225973,0.7020390110720793
ABLIM1_3983,0.002362901566594983,0.7044019126386744
LYST_1130,0.0023596174147559766,0.7067615300534303
cg20392240,0.0023566337813592155,0.7091181638347895
H2BC4_8347,0.0023359888829357156,0.7114541527177253
cg00043095,0.0023249226952778515,0.7137790754130031
cg15054077,0.002324257874151846,0.7161033332871549
DGKB_1607,0.002315291754992887,0.7184186250421478
cg26204638,0.0022963158126865766,0.7207149408548343
cg02900213,0.0022818167611148655,0.7229967576159492
cg23244022,0.002274969486154105,0.7252717271021033
cg07483811,0.002257741008713775,0.7275294681108171
PLAT_5327,0.0022469396873078104,0.7297764077981249
ESF1_51575,0.002190618892547962,0.7319670266906729
cg06834912,0.0021759950157820983,0.7341430217064551
VPS26B_112936,0.002157158904883138,0.7363001806113382
cg02872426,0.0021554722116114166,0.7384556528229496
cg15933935,0.0021404245020619564,0.7405960773250115
DIO3_1735,0.0021184317735587436,0.7427145090985703
CIRBP_1153,0.002072660669081405,0.7447871697676517
cg26704293,0.002046188488645838,0.7468333582562975
CCDC102A_92922,0.002040898838369414,0.7488742570946669
cg12899421,0.0020260307852500224,0.7509002878799169
ACKR3_57007,0.001985434857219386,0.7528857227371363
cg04056669,0.0019696302418760565,0.7548553529790123
LMX1B_4010,0.0019597274241625433,0.7568150804031748
OR14A16_284532,0.0019388390849477825,0.7587539194881225
cg10940462,0.0019169879878457102,0.7606709074759682
cg23878241,0.0019150320197203604,0.7625859394956885
MAPK8IP2_23542,0.0019072838700447106,0.7644932233657332
LINC02870_170393,0.0019065677686521496,0.7663997911343854
cg04557057,0.0018829734736914806,0.7682827646080769
ADPRHL1_113622,0.0018803480273512309,0.7701631126354281
cg13790353,0.0018663750476185423,0.7720294876830467
LRRN2_10446,0.0018500048544279938,0.7738794925374747
IQCE_23288,0.0018217519107057141,0.7757012444481803
PPP1R11_6992,0.001820470155074727,0.777521714603255
DGCR6L_85359,0.001816620097828387,0.7793383347010834
PCDHB16_57717,0.001811252792037423,0.7811495874931208
cg05576648,0.0018105487076510894,0.7829601362007719
DNAJB6_10049,0.0018044225537973439,0.7847645587545692
UGT2B4_7363,0.0017799614764463744,0.7865445202310155
cg18344930,0.0017785257224500262,0.7883230459534656
SDCCAG8_10806,0.001776048213331837,0.7900990941667975
NSUN6_221078,0.0017724170067628876,0.7918715111735604
cg03064100,0.0017376022021329321,0.7936091133756933
CD27_939,0.0017277367901253116,0.7953368501658186
DKFZp761E198_91056,0.0017035972310034606,0.797040447396822
TVP23C_201158,0.001703009010598162,0.7987434564074202
KIRREL2_84063,0.0016998730953628133,0.800443329502783
cg03472898,0.001698895420046966,0.8021422249228299
CBFB_865,0.0016861718887026939,0.8038283968115326
cg11820824,0.0016817463583481747,0.8055101431698808
ANXA1_301,0.0016783442943295464,0.8071884874642103
MYOT_9499,0.0016704673702541658,0.8088589548344645
SLC52A1_55065,0.0016409778317590493,0.8104999326662236
CTSK_1513,0.0016267098819061111,0.8121266425481297
COL28A1_340267,0.001625489504260914,0.8137521320523906
cg17537347,0.0016191250763691724,0.8153712571287598
NKX3-2_579,0.0016170119127253899,0.8169882690414851
TRADD_8717,0.0016154240864208259,0.8186036931279059
SUGT1_10910,0.001607216561232156,0.8202109096891381
MAMLD1_10046,0.0016019159040969613,0.8218128255932351
cg19400725,0.001598329906202515,0.8234111554994377
EEF1B2_1933,0.0015940750594525147,0.8250052305588902
LOC96610_96610,0.001573737636288968,0.8265789681951792
cg10932486,0.0015720321112438272,0.828151000306423
DGKG_1608,0.001566170547959588,0.8297171708543826
cg11731221,0.0015604175965895945,0.8312775884509722
PER3P1_168741,0.0015484196283829263,0.8328260080793551
cg17788570,0.0015474216257699673,0.8343734297051251
SHISA6_388336,0.0015262310407179412,0.835899660745843
cg17088155,0.0015150548311300164,0.837414715576973
ZNF442_79973,0.001454898503173077,0.838869614080146
MRFAP1_93621,0.0014489070139159373,0.840318521094062
CES1P1_51716,0.0014426743646921408,0.8417611954587542
